unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
8852792,HV525892,2012-10-12 12:00:00+00:00,133XX S BALTIMORE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,433,4,10,55,11,1199102.0,1817132.0,2012,2018-02-10 15:50:01+00:00,41.653018135,-87.547151545,"(41.653018135, -87.547151545)"
8854290,HV527930,2012-10-17 09:00:00+00:00,134XX S BRAINARD AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,False,False,433,4,10,55,06,1198635.0,1816313.0,2012,2018-02-10 15:50:01+00:00,41.650782378,-87.548887495,"(41.650782378, -87.548887495)"
9111158,HW256048,2013-04-28 14:00:00+00:00,133XX S BALTIMORE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,BAR OR TAVERN,False,False,433,4,10,55,10,1199102.0,1817091.0,2013,2018-02-10 15:50:01+00:00,41.652905626,-87.547152913,"(41.652905626, -87.547152913)"
9521990,HX176638,2014-03-08 07:15:00+00:00,134XX S BRANDON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,False,False,433,4,10,55,11,1199443.0,1816428.0,2014,2016-02-04 06:33:39+00:00,41.651077737,-87.545927406,"(41.651077737, -87.545927406)"
9588237,HX238572,2014-04-26 18:30:00+00:00,135XX S AVENUE K,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,433,4,10,55,04A,1202427.0,1815932.0,2014,2016-02-04 06:33:39+00:00,41.649641348,-87.535026564,"(41.649641348, -87.535026564)"
9782708,HX432151,2014-09-17 15:30:00+00:00,111XX S GREEN BAY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,433,4,10,52,14,1200563.0,1831608.0,2014,2018-02-10 15:50:01+00:00,41.692705076,-87.541319151,"(41.692705076, -87.541319151)"
11961793,JD127975,2020-01-25 07:45:00+00:00,040XX E 134TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,False,433,4,10,55,04A,1204544.0,1816604.0,2020,2020-02-01 15:50:49+00:00,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
10014551,HY204122,2015-03-30 01:30:00+00:00,129XX S ESCANABA AVE,0580,STALKING,SIMPLE,RESIDENCE,True,True,433,4,10,55,08A,1197425.0,1819801.0,2015,2018-02-10 15:50:01+00:00,41.660383992,-87.553199054,"(41.660383992, -87.553199054)"
11191756,JA568776,2017-12-30 18:00:00+00:00,133XX S AVENUE O,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,433,4,10,55,14,1201089.0,1817111.0,2017,2018-05-04 15:51:04+00:00,41.652910551,-87.539882132,"(41.652910551, -87.539882132)"
11263021,JB194780,2018-03-21 16:22:00+00:00,117XX S EWING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,433,4,10,55,11,1202260.0,1827677.0,2018,2018-05-04 15:51:04+00:00,41.681875067,-87.535239621,"(41.681875067, -87.535239621)"
2299408,HH586441,2002-08-17 10:00:00+00:00,113XX S EWING AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,True,433,4,10,52,26,1202223.0,1830387.0,2002,2018-02-28 15:56:25+00:00,41.689312497,-87.535283164,"(41.689312497, -87.535283164)"
2494,HJ723539,2003-11-16 06:45:00+00:00,113XX S AVENUE O,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,433,4,10,52,01A,1200907.0,1830368.0,2003,2019-03-19 16:11:22+00:00,41.689293714,-87.540101542,"(41.689293714, -87.540101542)"
3740673,HL109952,2005-01-06 15:00:00+00:00,040XX E 134TH ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,OTHER,False,False,433,4,10,55,26,1204544.0,1816604.0,2005,2018-02-28 15:56:25+00:00,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
4570454,HM160246,2006-02-03 04:50:14+00:00,112XX S AVENUE L,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,False,False,433,4,10,52,26,1201888.0,1830953.0,2006,2018-02-10 15:50:01+00:00,41.690874163,-87.536490395,"(41.690874163, -87.536490395)"
4952694,HM566295,2006-08-27 23:30:00+00:00,033XX E 136TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,433,4,10,55,09,1200227.0,1815385.0,2006,2018-02-28 15:56:25+00:00,41.648195939,-87.543093939,"(41.648195939, -87.543093939)"
5528842,HN137520,2007-01-22 13:38:57+00:00,136XX S BRAINARD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,BAR OR TAVERN,False,False,433,4,10,55,14,1199754.0,1815177.0,2007,2018-02-28 15:56:25+00:00,41.647637047,-87.544831403,"(41.647637047, -87.544831403)"
5764214,HN573508,2007-09-06 16:30:00+00:00,132XX S MACKINAW AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,False,433,4,10,55,04B,1200421.0,1817786.0,2007,2018-02-28 15:56:25+00:00,41.654779673,-87.542303571,"(41.654779673, -87.542303571)"
6015597,HP119177,2008-01-11 20:37:19+00:00,133XX S BRANDON AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,433,4,10,55,18,1199439.0,1817209.0,2008,2018-02-10 15:50:01+00:00,41.653220991,-87.54591594,"(41.653220991, -87.54591594)"
6954320,HR359101,2009-06-04 17:00:00+00:00,111XX S AVENUE O,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,433,4,10,52,07,1200892.0,1831786.0,2009,2018-02-28 15:56:25+00:00,41.693185217,-87.540108652,"(41.693185217, -87.540108652)"
8124374,HT359029,2011-06-21 17:05:00+00:00,035XX E 118TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,433,4,10,55,04A,1201425.0,1827331.0,2011,2018-02-10 15:50:01+00:00,41.680946794,-87.538307803,"(41.680946794, -87.538307803)"
8603693,HV277309,2010-08-01 12:00:00+00:00,035XX E 111TH ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,False,False,433,4,10,52,02,1201641.0,1831967.0,2010,2018-02-10 15:50:01+00:00,41.693662937,-87.537360354,"(41.693662937, -87.537360354)"
11731251,JC316741,2019-06-22 07:58:00+00:00,120XX S AVENUE O,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,433,4,10,55,26,1200970.0,1825862.0,2019,2019-06-30 15:56:27+00:00,41.676927223,-87.540022805,"(41.676927223, -87.540022805)"
10415844,HZ154005,2016-02-16 20:00:00+00:00,118XX S AVENUE O,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,433,4,10,55,04A,1200937.0,1827157.0,2016,2018-02-10 15:50:01+00:00,41.680481664,-87.540099953,"(41.680481664, -87.540099953)"
10551406,HZ298092,2016-06-08 00:40:00+00:00,118XX S AVENUE O,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,433,4,10,55,24,1200937.0,1827157.0,2016,2018-02-10 15:50:01+00:00,41.680481664,-87.540099953,"(41.680481664, -87.540099953)"
10726702,HZ485994,2016-10-23 10:30:00+00:00,130XX S BALTIMORE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,433,4,10,55,20,1199090.0,1819006.0,2016,2018-02-10 15:50:01+00:00,41.658160906,-87.547132912,"(41.658160906, -87.547132912)"
10865085,JA171445,2017-03-01 16:05:00+00:00,035XX E 114TH ST,2021,NARCOTICS,POSS: BARBITUATES,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,18,1201660.0,1829983.0,2017,2018-02-10 15:50:01+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
10913778,JA227048,2017-04-16 09:00:00+00:00,113XX S AVENUE O,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,433,4,10,52,14,1200907.0,1830416.0,2017,2018-02-10 15:50:01+00:00,41.689425431,-87.540099924,"(41.689425431, -87.540099924)"
11106400,JA455550,2017-10-01 19:00:00+00:00,133XX S BALTIMORE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,False,False,433,4,10,55,11,1199101.0,1817206.0,2017,2018-02-10 15:50:01+00:00,41.653221225,-87.547152734,"(41.653221225, -87.547152734)"
3125264,HK114013,2004-01-08 19:54:12+00:00,112XX S AVENUE M,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,False,433,4,10,52,20,1201558.0,1831087.0,2004,2018-02-28 15:56:25+00:00,41.691250241,-87.537693988,"(41.691250241, -87.537693988)"
3385945,HK436766,2004-06-05 11:00:00+00:00,133XX S BRANDON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BAR OR TAVERN,True,False,433,4,10,55,11,1199439.0,1817209.0,2004,2018-02-28 15:56:25+00:00,41.653220991,-87.54591594,"(41.653220991, -87.54591594)"
4500559,HL802258,2005-12-21 08:15:00+00:00,131XX S GREEN BAY AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,VACANT LOT/LAND,False,False,433,4,10,55,26,1200745.0,1818440.0,2005,2018-02-10 15:50:01+00:00,41.656566156,-87.541096081,"(41.656566156, -87.541096081)"
4844354,HM457857,2006-07-03 13:50:00+00:00,130XX S BRANDON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,False,433,4,10,55,11,1199426.0,1819090.0,2006,2018-02-28 15:56:25+00:00,41.658382995,-87.545900634,"(41.658382995, -87.545900634)"
4862418,HM367759,2006-05-23 09:00:00+00:00,132XX S BURLEY AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,55,18,1199760.0,1817775.0,2006,2018-02-28 15:56:25+00:00,41.654766107,-87.544722501,"(41.654766107, -87.544722501)"
5106162,HM704215,2006-11-06 09:39:17+00:00,035XX E 114TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,52,15,1201660.0,1829983.0,2006,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
6121387,HP214738,2008-03-08 16:00:00+00:00,135XX S BRANDON AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,False,False,433,4,10,55,26,1199447.0,1815886.0,2008,2018-02-28 15:56:25+00:00,41.649590326,-87.545930884,"(41.649590326, -87.545930884)"
6451121,HP531226,2008-08-23 19:00:00+00:00,113XX S AVENUE H,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,433,4,10,52,04B,1202882.0,1830391.0,2008,2018-02-10 15:50:01+00:00,41.689306695,-87.532870501,"(41.689306695, -87.532870501)"
7432292,HS215817,2010-03-19 13:54:00+00:00,133XX S BRAINARD AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,DEPARTMENT STORE,True,False,433,4,10,55,18,1197792.0,1817144.0,2010,2018-02-10 15:50:01+00:00,41.653083749,-87.55194424,"(41.653083749, -87.55194424)"
7534178,HS337359,2010-05-29 17:00:00+00:00,130XX S CARONDOLET AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,False,False,433,4,10,55,14,1198429.0,1819201.0,2010,2018-02-10 15:50:01+00:00,41.658712528,-87.549545115,"(41.658712528, -87.549545115)"
7612949,HS417999,2010-07-19 01:00:00+00:00,129XX S HOUSTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,True,False,433,4,10,55,14,1198752.0,1819832.0,2010,2018-02-10 15:50:01+00:00,41.660435997,-87.548342175,"(41.660435997, -87.548342175)"
8339622,HT573290,2010-04-11 00:01:00+00:00,131XX S HOUSTON AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,433,4,10,55,02,1198757.0,1818496.0,2010,2018-02-10 15:50:01+00:00,41.656769736,-87.5483684,"(41.656769736, -87.5483684)"
8783358,HV456932,2012-09-01 15:27:00+00:00,035XX E 114TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,"SCHOOL, PUBLIC, GROUNDS",False,False,433,4,10,52,17,1201660.0,1829983.0,2012,2018-02-10 15:50:01+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
11817832,JC420652,2019-09-05 00:28:00+00:00,133XX S BRANDON AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,433,4,10,55,24,1199439.0,1817209.0,2019,2019-09-12 16:14:27+00:00,41.653220991,-87.54591594,"(41.653220991, -87.54591594)"
10185540,HY372959,2014-12-29 09:00:00+00:00,130XX S AVENUE N,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,433,4,10,55,10,1201398.0,1819135.0,2014,2018-02-10 15:50:01+00:00,41.658456817,-87.538683283,"(41.658456817, -87.538683283)"
10464608,HZ204011,2016-03-28 11:58:00+00:00,035XX E 114TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,08A,1201660.0,1829983.0,2016,2018-02-10 15:50:01+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
10664614,HZ415360,2016-08-31 19:48:00+00:00,111XX S AVENUE M,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,True,433,4,10,52,20,1201553.0,1831660.0,2016,2018-02-10 15:50:01+00:00,41.692822732,-87.537692916,"(41.692822732, -87.537692916)"
10920416,JA233794,2017-04-21 17:05:00+00:00,132XX S AVENUE M,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,433,4,10,55,26,1201745.0,1817677.0,2017,2018-02-10 15:50:01+00:00,41.654447122,-87.537462818,"(41.654447122, -87.537462818)"
10922409,JA236567,2017-04-23 17:00:00+00:00,035XX E 118TH ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,ATHLETIC CLUB,False,False,433,4,10,55,26,1201414.0,1827331.0,2017,2018-02-10 15:50:01+00:00,41.680947073,-87.538348068,"(41.680947073, -87.538348068)"
2355351,HH657907,2002-09-19 00:00:00+00:00,113XX S AVENUE J,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,False,False,433,4,10,52,14,1202553.0,1830376.0,2002,2018-02-28 15:56:25+00:00,41.689273917,-87.534075443,"(41.689273917, -87.534075443)"
2875800,HJ539785,2003-08-04 14:00:00+00:00,040XX E 134TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,433,4,10,55,26,1204544.0,1816604.0,2003,2018-02-28 15:56:25+00:00,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
3106165,HJ759860,2003-11-14 20:55:00+00:00,040XX E 134TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,False,433,4,10,55,18,1204544.0,1816604.0,2003,2018-02-28 15:56:25+00:00,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
10550922,HZ297442,2016-06-07 15:30:00+00:00,030XX N OAK PARK AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,False,False,2511,25,36,18,14,1130561.0,1919424.0,2016,2018-02-10 15:50:01+00:00,41.935168212,-87.795601015,"(41.935168212, -87.795601015)"
5400388,HN236902,2007-03-20 13:15:00+00:00,070XX W DIVERSEY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,2511,25,36,18,04B,1128959.0,1917827.0,2007,2018-02-28 15:56:25+00:00,41.930813271,-87.801524955,"(41.930813271, -87.801524955)"
11215119,JB130896,2018-01-26 17:50:00+00:00,029XX N NASHVILLE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,False,False,2511,25,36,18,26,1131921.0,1918908.0,2018,2018-05-04 15:51:04+00:00,41.933728731,-87.790614869,"(41.933728731, -87.790614869)"
5463366,HN289473,2007-04-17 19:30:00+00:00,030XX N OAK PARK AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,False,False,2511,25,36,18,17,1130558.0,1919498.0,2007,2018-02-28 15:56:25+00:00,41.935371328,-87.795610335,"(41.935371328, -87.795610335)"
11253275,JB182056,2018-03-11 15:29:00+00:00,068XX W DIVERSEY AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,APARTMENT,False,False,2511,25,36,18,11,1130129.0,1917852.0,2018,2018-05-04 15:51:04+00:00,41.930861879,-87.797224789,"(41.930861879, -87.797224789)"
3232089,HK252733,2004-03-21 02:00:00+00:00,028XX N SAYRE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,False,False,2511,25,36,18,03,1129103.0,1917971.0,2004,2018-02-10 15:50:01+00:00,41.931205973,-87.800992489,"(41.931205973, -87.800992489)"
3793059,HL148636,2005-01-28 14:40:00+00:00,028XX N NEWCASTLE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,2511,25,36,18,08B,1130265.0,1918156.0,2005,2018-02-28 15:56:25+00:00,41.931693758,-87.796718016,"(41.931693758, -87.796718016)"
4341255,HL640350,2005-09-27 12:20:00+00:00,028XX N NEWCASTLE AVE,2900,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,"SCHOOL, PUBLIC, GROUNDS",False,False,2511,25,36,18,15,1130265.0,1918170.0,2005,2018-02-28 15:56:25+00:00,41.931732175,-87.796717694,"(41.931732175, -87.796717694)"
6366490,HP446378,2008-07-06 00:27:00+00:00,030XX N NEVA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2511,25,36,18,26,1127933.0,1919349.0,2008,2018-02-28 15:56:25+00:00,41.935007229,-87.80526092,"(41.935007229, -87.80526092)"
6800843,HR210742,2009-03-05 19:00:00+00:00,030XX N NOTTINGHAM AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,False,False,2511,25,36,18,07,1128310.0,1919320.0,2009,2018-02-28 15:56:25+00:00,41.934921269,-87.803876063,"(41.934921269, -87.803876063)"
7612907,HS417948,2010-07-19 00:34:00+00:00,028XX N MONTCLARE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,ALLEY,True,False,2511,25,36,18,08A,1128264.0,1918037.0,2010,2018-02-10 15:50:01+00:00,41.931401338,-87.804074225,"(41.931401338, -87.804074225)"
11290896,JB231318,2018-04-19 15:00:00+00:00,030XX N NORMANDY AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2511,25,36,18,11,1131221.0,1919556.0,2018,2018-05-04 15:51:04+00:00,41.93551905,-87.793172385,"(41.93551905, -87.793172385)"
3055486,HJ770533,2003-11-20 09:20:00+00:00,067XX W DIVERSEY AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,2511,25,36,18,07,1130791.0,1917868.0,2003,2018-02-10 15:50:01+00:00,41.930894401,-87.794791659,"(41.930894401, -87.794791659)"
11848156,JC457265,2009-05-01 12:00:00+00:00,066XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,2511,25,36,18,11,,,2009,2019-10-03 16:17:36+00:00,,,
10260453,HY447869,2015-10-02 23:00:00+00:00,029XX N NEWCASTLE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,2511,25,36,18,05,1130244.0,1918826.0,2015,2018-02-10 15:50:01+00:00,41.933532679,-87.79677978,"(41.933532679, -87.79677978)"
11542919,JB562876,2018-12-21 17:12:00+00:00,030XX N NORMANDY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,2511,25,36,18,05,1131224.0,1919474.0,2018,2018-12-28 16:13:27+00:00,41.93529398,-87.793163258,"(41.93529398, -87.793163258)"
3365856,HK414429,2004-05-31 00:00:00+00:00,031XX N NOTTINGHAM AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,STREET,False,False,2511,25,36,18,11,1128287.0,1920044.0,2004,2018-02-28 15:56:25+00:00,41.936908402,-87.80394416,"(41.936908402, -87.80394416)"
6423740,HP506886,2008-08-10 22:30:00+00:00,030XX N NEVA AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,2511,25,36,18,14,1127926.0,1919561.0,2008,2018-02-10 15:50:01+00:00,41.935589101,-87.805281847,"(41.935589101, -87.805281847)"
7102187,HR511309,2009-08-30 10:00:00+00:00,029XX N MONTCLARE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENTIAL YARD (FRONT/BACK),False,False,2511,25,36,18,10,1128238.0,1918832.0,2009,2018-02-28 15:56:25+00:00,41.933583357,-87.80415174,"(41.933583357, -87.80415174)"
10123927,HY312680,2015-06-23 10:00:00+00:00,069XX W GEORGE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,2511,25,36,18,14,1129433.0,1918499.0,2015,2018-02-10 15:50:01+00:00,41.93264924,-87.799767701,"(41.93264924, -87.799767701)"
8088392,HT322140,2011-05-30 20:56:00+00:00,030XX N NEWLAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,True,False,2511,25,36,18,14,1129561.0,1919343.0,2011,2018-02-10 15:50:01+00:00,41.934963091,-87.799277984,"(41.934963091, -87.799277984)"
11027326,JA358780,2017-07-20 13:00:00+00:00,029XX N NEW ENGLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2511,25,36,18,11,1129916.0,1918676.0,2017,2018-02-10 15:50:01+00:00,41.933126687,-87.797988629,"(41.933126687, -87.797988629)"
2921392,HJ602770,2003-01-01 00:01:00+00:00,069XX W FLETCHER ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2511,25,36,18,20,1129301.0,1920153.0,2003,2018-02-28 15:56:25+00:00,41.937190269,-87.800214999,"(41.937190269, -87.800214999)"
3522286,HK601649,2004-09-03 20:00:00+00:00,030XX N NORDICA AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,2511,25,36,18,14,1128678.0,1919549.0,2004,2018-02-28 15:56:25+00:00,41.935543428,-87.802518414,"(41.935543428, -87.802518414)"
6759490,HR177411,2009-02-18 22:00:00+00:00,028XX N HARLEM AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,True,False,2511,25,36,18,26,1127598.0,1918076.0,2009,2018-02-28 15:56:25+00:00,41.931519614,-87.806520829,"(41.931519614, -87.806520829)"
11161934,JA528404,2015-08-01 09:00:00+00:00,030XX N SAYRE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2511,25,36,18,11,,,2015,2017-11-29 16:00:54+00:00,,,
24894,JD103699,2020-01-04 02:21:00+00:00,071XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2511,25,29,18,01A,1127817.0,1917801.0,2020,2020-04-08 15:49:33+00:00,41.930761285,-87.805722243,"(41.930761285, -87.805722243)"
3251732,HK274028,2004-03-31 07:00:00+00:00,031XX N RUTHERFORD AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,2511,25,36,18,07,1130871.0,1920135.0,2004,2018-02-28 15:56:25+00:00,41.937113938,-87.794445305,"(41.937113938, -87.794445305)"
12015582,JD193030,2020-03-23 00:59:00+00:00,030XX N SAYRE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE - PORCH / HALLWAY,False,False,2511,25,29,18,08B,1129049.0,1919711.0,2020,2020-03-30 15:51:28+00:00,41.935981664,-87.801151242,"(41.935981664, -87.801151242)"
2621598,HJ218216,2003-03-04 16:35:00+00:00,028XX N NEW ENGLAND AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,2511,25,36,18,05,1129934.0,1918081.0,2003,2018-02-28 15:56:25+00:00,41.931493627,-87.797936133,"(41.931493627, -87.797936133)"
5423359,HN254797,2007-03-28 13:00:00+00:00,028XX N NEVA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2511,25,36,18,11,1127933.0,1918002.0,2007,2018-02-28 15:56:25+00:00,41.931310894,-87.80529141,"(41.931310894, -87.80529141)"
7346335,HS144602,2010-01-30 23:45:00+00:00,030XX N NOTTINGHAM AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2511,25,36,18,09,1128309.0,1919342.0,2010,2018-02-10 15:50:01+00:00,41.934981656,-87.803879238,"(41.934981656, -87.803879238)"
8208058,HT442204,2011-08-10 19:00:00+00:00,066XX W GEORGE ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2511,25,36,18,05,1131783.0,1918555.0,2011,2018-02-10 15:50:01+00:00,41.932762454,-87.791130227,"(41.932762454, -87.791130227)"
9927092,HY114722,2014-12-01 08:00:00+00:00,028XX N OAK PARK AVE,1720,OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,"SCHOOL, PUBLIC, BUILDING",False,False,2511,25,36,18,20,1130600.0,1918123.0,2014,2016-02-04 06:33:39+00:00,41.931597441,-87.79548768,"(41.931597441, -87.79548768)"
11824981,JC429421,2019-09-11 17:00:00+00:00,028XX N NEW ENGLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE-GARAGE,False,False,2511,25,36,18,17,1129934.0,1918081.0,2019,2019-09-18 16:24:45+00:00,41.931493627,-87.797936133,"(41.931493627, -87.797936133)"
12020700,JD198537,2020-02-01 12:00:00+00:00,028XX N RUTHERFORD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,2511,25,36,18,02,1130933.0,1918091.0,2020,2020-04-02 15:49:18+00:00,41.931503891,-87.794264676,"(41.931503891, -87.794264676)"
3019822,HJ715966,2003-10-24 20:45:00+00:00,029XX N NEWLAND AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,False,True,2511,25,36,18,26,1129573.0,1918971.0,2003,2018-02-10 15:50:01+00:00,41.933942073,-87.799242399,"(41.933942073, -87.799242399)"
